calculation_month,snop_month,parent_code,parent_description,qty,source
2025-10,2025-11,723546,PN SHMP AHF 230TK 24X170ML,0.358234537,ml
2025-10,2025-11,723546,PN SHMP AHF 230TK 24X170ML,1.150702644,tm
2025-07,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.312574883,ml
2025-07,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.699030466,tm
2025-08,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.310835818,ml
2025-08,2025-12,723546,PN SHMP AHF 230TK 24X170ML,1.18,tm
2025-09,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.253103484,ml
2025-09,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.566030912,tm
2025-10,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.158775828,ml
2025-10,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.913211026,tm
2025-11,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.097558992,ml
2025-11,2025-12,723546,PN SHMP AHF 230TK 24X170ML,0.689624329,tm
2025-08,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.616441873,ml
2025-08,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.74,tm
2025-09,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.422303798,ml
2025-09,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.944423998,tm
2025-10,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.353126065,ml
2025-10,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.867153111,tm
2025-11,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.293291903,ml
2025-11,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.747763864,tm
2025-12,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.351061628,ml
2025-12,2026-01,723546,PN SHMP AHF 230TK 24X170ML,0.747763864,tm
2025-09,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.318286697,ml
2025-09,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.711804148,tm
2025-10,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.296480186,ml
2025-10,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.627849062,tm
2025-11,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.239977681,ml
2025-11,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.852236136,tm
2025-12,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.198233348,ml
2025-12,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.852236136,tm
2026-01,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.3102912,ml
2026-01,2026-02,723546,PN SHMP AHF 230TK 24X170ML,0.693923324,tm
2025-10,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.194222569,ml
2025-10,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.627849062,tm
2025-11,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.157725855,ml
2025-11,2026-03,723546,PN SHMP AHF 230TK 24X170ML,1.359570662,tm
2025-12,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.190710283,ml
2025-12,2026-03,723546,PN SHMP AHF 230TK 24X170ML,1.359570662,tm
2026-01,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.25458696199999997,ml
2026-01,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.569348506,tm
2026-02,2026-03,723546,PN SHMP AHF 230TK 24X170ML,0.207394219,ml
2026-02,2026-03,723546,PN SHMP AHF 230TK 24X170ML,1.359570662,tm
2025-11,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.351712357,ml
2025-11,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.877468309,tm
2025-12,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.184572147,ml
2025-12,2026-04,723546,PN SHMP AHF 230TK 24X170ML,1.6,tm
2026-01,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.466865339,ml
2026-01,2026-04,723546,PN SHMP AHF 230TK 24X170ML,1.044079716,tm
2026-02,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.204024998,ml
2026-02,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-03,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.34563644,ml
2026-03,2026-04,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2025-12,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.177982275,ml
2025-12,2026-05,723546,PN SHMP AHF 230TK 24X170ML,1.989624329,tm
2026-01,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.495929923,ml
2026-01,2026-05,723546,PN SHMP AHF 230TK 24X170ML,1.109078636,tm
2026-02,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.200332509,ml
2026-02,2026-05,723546,PN SHMP AHF 230TK 24X170ML,1.189624329,tm
2026-03,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.445818959,ml
2026-03,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-04,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.916447057,ml
2026-04,2026-05,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-01,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.307476085,ml
2026-01,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.687627709,tm
2026-02,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.303001918,ml
2026-02,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-03,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.285580873,ml
2026-03,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-04,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.68266193,ml
2026-04,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-05,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.245414947,ml
2026-05,2026-06,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-02,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.191705093,ml
2026-02,2026-07,723546,PN SHMP AHF 230TK 24X170ML,1.0,tm
2026-03,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.343437135,ml
2026-03,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-04,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.693809124,ml
2026-04,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-05,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.171711515,ml
2026-05,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-06,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.357259255,ml
2026-06,2026-07,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-03,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.038140121,ml
2026-03,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-04,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.497903555,ml
2026-04,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-05,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.315281649,ml
2026-05,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-06,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.33738919,ml
2026-06,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-07,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.3027161671,ml
2026-07,2026-08,723546,PN SHMP AHF 230TK 24X170ML,0.708250112,tm
2026-04,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.647153487,ml
2026-04,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.6,tm
2026-05,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.315281649,ml
2026-05,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.6,tm
2026-06,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.361529426,ml
2026-06,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.6,tm
2026-07,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.3163097838,ml
2026-07,2026-09,723546,PN SHMP AHF 230TK 24X170ML,0.740054428,tm
2026-05,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.315281649,ml
2026-05,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-06,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.308461721,ml
2026-06,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-07,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.2919657071,ml
2026-07,2026-10,723546,PN SHMP AHF 230TK 24X170ML,0.68309779,tm
2026-06,2026-11,723546,PN SHMP AHF 230TK 24X170ML,0.315486543,ml
2026-06,2026-11,723546,PN SHMP AHF 230TK 24X170ML,0.8,tm
2026-07,2026-11,723546,PN SHMP AHF 230TK 24X170ML,0.3163097837,ml
2026-07,2026-11,723546,PN SHMP AHF 230TK 24X170ML,0.740054428,tm
2026-07,2026-12,723546,PN SHMP AHF 230TK 24X170ML,0.3163097838,ml
2026-07,2026-12,723546,PN SHMP AHF 230TK 24X170ML,0.740054428,tm
2025-04,2025-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.710349667,ml
2025-04,2025-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.62,tm
2025-04,2025-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.710349667,ml
2025-04,2025-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.49,tm
2025-05,2025-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538983,ml
2025-05,2025-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.49,tm
2025-04,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.710349667,ml
2025-04,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.31,tm
2025-05,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538983,ml
2025-05,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.31,tm
2025-06,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.500983333,ml
2025-06,2025-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.3557,tm
2025-04,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.710349667,ml
2025-04,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.33,tm
2025-05,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538983,ml
2025-05,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.33,tm
2025-06,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.500983333,ml
2025-06,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.37525,tm
2025-07,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.506883333,ml
2025-07,2025-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.38,tm
2025-04,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.710349667,ml
2025-04,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.97,tm
2025-05,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538983,ml
2025-05,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.97,tm
2025-06,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.500983333,ml
2025-06,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.1192,tm
2025-07,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.506883333,ml
2025-07,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.12,tm
2025-08,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.383194122,ml
2025-08,2025-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.97,tm
2025-05,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538983,ml
2025-05,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.24,tm
2025-06,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,0.500983333,ml
2025-06,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.41425,tm
2025-07,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,0.506883333,ml
2025-07,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.41,tm
2025-08,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,0.732174042,ml
2025-08,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.41,tm
2025-09,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,0.959091964,ml
2025-09,2025-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.59,tm
2025-06,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,0.500983333,ml
2025-06,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.85,tm
2025-07,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,0.506883333,ml
2025-07,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.85,tm
2025-08,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,2.626876387,ml
2025-08,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.85,tm
2025-09,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.629363062,ml
2025-09,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.95,tm
2025-10,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.645385948,ml
2025-10,2025-11,724058,JFB FACE CREAM MG 140TK 36X50ML,1.85,tm
2025-07,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.506883333,ml
2025-07,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9,tm
2025-08,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.870575867,ml
2025-08,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9,tm
2025-09,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,1.164426768,ml
2025-09,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9,tm
2025-10,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.636781555,ml
2025-10,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9,tm
2025-11,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,1.213369665,ml
2025-11,2025-12,724058,JFB FACE CREAM MG 140TK 36X50ML,1.85,tm
2025-08,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.677273139,ml
2025-08,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.78,tm
2025-09,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.935685502,ml
2025-09,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.88,tm
2025-10,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.636781555,ml
2025-10,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.88,tm
2025-11,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.925145924,ml
2025-11,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.879838902,tm
2025-12,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,1.221193,ml
2025-12,2026-01,724058,JFB FACE CREAM MG 140TK 36X50ML,0.879838902,tm
2025-09,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.357375977,ml
2025-09,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.389930326,tm
2025-10,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.912565226,ml
2025-10,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.389930326,tm
2025-11,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.553057947,ml
2025-11,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.868139152,tm
2025-12,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.609088144,ml
2025-12,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.868139152,tm
2026-01,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.7015098,ml
2026-01,2026-02,724058,JFB FACE CREAM MG 140TK 36X50ML,0.830639152,tm
2025-10,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.636781555,ml
2025-10,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.46,tm
2025-11,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,1.010731906,ml
2025-11,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.742434147,tm
2025-12,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.593171015,ml
2025-12,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.742434147,tm
2026-01,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9546843,ml
2026-01,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.702434147,tm
2026-02,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.694837019,ml
2026-02,2026-03,724058,JFB FACE CREAM MG 140TK 36X50ML,0.742434147,tm
2025-11,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.782046076,ml
2025-11,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.747434147,tm
2025-12,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.318061953,ml
2025-12,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,1.024153125,tm
2026-01,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.7924246,ml
2026-01,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.86165475,tm
2026-02,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.755347468,ml
2026-02,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.777843333,tm
2026-03,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.617056694,ml
2026-03,2026-04,724058,JFB FACE CREAM MG 140TK 36X50ML,0.682838621,tm
2025-12,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.430481771,ml
2025-12,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.73859375,tm
2026-01,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.7152348,ml
2026-01,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.66585,tm
2026-02,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.617898658,ml
2026-02,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.757387499,tm
2026-03,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.4043195,ml
2026-03,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.447422373,tm
2026-04,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.6660398,ml
2026-04,2026-05,724058,JFB FACE CREAM MG 140TK 36X50ML,0.681648749,tm
2026-01,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.0,ml
2026-01,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.5782315,tm
2026-02,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.538334414,ml
2026-02,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.58,tm
2026-03,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.38657538,ml
2026-03,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.427786623,tm
2026-04,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.637624572,ml
2026-04,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.52040835,tm
2026-05,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.394106212,ml
2026-05,2026-06,724058,JFB FACE CREAM MG 140TK 36X50ML,0.63605465,tm
2026-02,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.609608372,ml
2026-02,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.62,tm
2026-03,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.458992299,ml
2026-03,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.507923618,tm
2026-04,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.57128,ml
2026-04,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.55441845,tm
2026-05,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.492191853,ml
2026-05,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.67762255,tm
2026-06,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.600310165,ml
2026-06,2026-07,724058,JFB FACE CREAM MG 140TK 36X50ML,0.67762255,tm
2026-03,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.387716841,ml
2026-03,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.429049771,tm
2026-04,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.702715288,ml
2026-04,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.537571048,tm
2026-05,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.395266608,ml
2026-05,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.591328152,tm
2026-06,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.527748573,ml
2026-06,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.591328152,tm
2026-07,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.5008830953,ml
2026-07,2026-08,724058,JFB FACE CREAM MG 140TK 36X50ML,0.591328152,tm
2026-04,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.991973826,ml
2026-04,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.216076783,tm
2026-05,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.9803649,ml
2026-05,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.216076783,tm
2026-06,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.932880574,ml
2026-06,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.216076783,tm
2026-07,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,0.8843696333,ml
2026-07,2026-09,724058,JFB FACE CREAM MG 140TK 36X50ML,1.216076783,tm
2026-05,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.1181581,ml
2026-05,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.671914282,tm
2026-06,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.21966642,ml
2026-06,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.671914282,tm
2026-07,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.111817285,ml
2026-07,2026-10,724058,JFB FACE CREAM MG 140TK 36X50ML,1.671914282,tm
2026-06,2026-11,724058,JFB FACE CREAM MG 140TK 36X50ML,2.044040946,ml
2026-06,2026-11,724058,JFB FACE CREAM MG 140TK 36X50ML,3.1,tm
2026-07,2026-11,724058,JFB FACE CREAM MG 140TK 36X50ML,2.335212037,ml
2026-07,2026-11,724058,JFB FACE CREAM MG 140TK 36X50ML,3.1,tm
2026-07,2026-12,724058,JFB FACE CREAM MG 140TK 36X50ML,1.866189879,ml
2026-07,2026-12,724058,JFB FACE CREAM MG 140TK 36X50ML,2.076505525,tm
2025-04,2025-05,724059,JFB FACE CREAM MG 245TK 36X100ML,0.565133,ml
2025-04,2025-05,724059,JFB FACE CREAM MG 245TK 36X100ML,0.59,tm
2025-04,2025-06,724059,JFB FACE CREAM MG 245TK 36X100ML,0.565133,ml
2025-04,2025-06,724059,JFB FACE CREAM MG 245TK 36X100ML,0.41,tm
2025-05,2025-06,724059,JFB FACE CREAM MG 245TK 36X100ML,0.442799667,ml
2025-05,2025-06,724059,JFB FACE CREAM MG 245TK 36X100ML,0.41,tm
2025-04,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.565133,ml
2025-04,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.23,tm
2025-05,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.442799667,ml
2025-05,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.23,tm
2025-06,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.458933333,ml
2025-06,2025-07,724059,JFB FACE CREAM MG 245TK 36X100ML,0.261,tm
2025-04,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.565133,ml
2025-04,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.32,tm
2025-05,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.442799667,ml
2025-05,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.32,tm
2025-06,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.458933333,ml
2025-06,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.3748,tm
2025-07,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.4835,ml
2025-07,2025-08,724059,JFB FACE CREAM MG 245TK 36X100ML,0.37,tm
2025-04,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.565133,ml
2025-04,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.79,tm
2025-05,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.442799667,ml
2025-05,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.79,tm
2025-06,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.458933333,ml
2025-06,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.9105,tm
2025-07,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.4835,ml
2025-07,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.91,tm
2025-08,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.706526251,ml
2025-08,2025-09,724059,JFB FACE CREAM MG 245TK 36X100ML,0.79,tm
2025-05,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,0.442799667,ml
2025-05,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,1.2,tm
2025-06,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,0.458933333,ml
2025-06,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,1.3972,tm
2025-07,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,0.4835,ml
2025-07,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,1.4,tm
2025-08,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,0.759476241,ml
2025-08,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,1.4,tm
2025-09,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,0.570727543,ml
2025-09,2025-10,724059,JFB FACE CREAM MG 245TK 36X100ML,1.5,tm
2025-06,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,0.458933333,ml
2025-06,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.8,tm
2025-07,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,0.4835,ml
2025-07,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.8,tm
2025-08,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.55522796,ml
2025-08,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.8,tm
2025-09,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.399730901,ml
2025-09,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.92,tm
2025-10,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.39802581,ml
2025-10,2025-11,724059,JFB FACE CREAM MG 245TK 36X100ML,1.9,tm
